OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
179,2007,CA,BLM,CDD,FREMONT,00HUDH9X,NA,2007-06-18,9,NA,31,31.79748726,1,1,00HUDH9X,1790.965649,128679.8672
180,2007,CA,BLM,CDD,BORDER 26,00007450,2007-07-07,2007-07-08,4,GPSed by CAL FIRE,11,10.16931343,1,1,00007450,1167.035673,41153.74957
181,2007,CA,BLM,NOD,BULL,00000599,2007-02-17,2007-02-18,1,NA,169,168.8155212,1,1,00000599,3988.818188,683172.173
182,2007,CA,BLM,NOD,CHICK,00006858,2007-08-29,2007-08-29,14,Also known as the Clear Fire #2.,20,8.78085804,1,1,00006858,909.0039602,35534.87309
183,2007,CA,BLM,NOD,SPRING,00003388,2007-05-19,2007-05-19,14,NA,30,49.25747681,1,1,00003388,1858.85596,199337.9322
184,2007,CA,BLM,BBD,LITTLE,00002844,2007-03-22,NA,9,NA,NA,66.9023056,NA,1,00002844,2674.090279,270744.0312
185,2007,CA,BLM,BBD,CONWAY,00000836,2007-07-15,NA,1,Fire perimeter info collected:Trimble GEO XT Differentially Corrected,NA,89.10194397,NA,1,00000836,3478.481041,360582.7816
186,2007,CA,BLM,CDD,INKOPAH,00006518,2007-06-05,2007-06-08,4,NA,1118,698.9719849,1,1,00006518,9536.241331,2828639.266
187,2007,CA,BLM,BBD,YOKHOL,00007016,2007-07-15,NA,14,Data was provided without projection file assumed nad 83.,NA,77.20322418,NA,1,00007016,2826.201559,312430.3768
188,2007,CA,BLM,BBD,CANYON,00001568,2007-07-23,2007-06-24,9,NA,84.7,84.72374725,1,1,00001568,2693.526124,342864.8472
189,2007,CA,BLM,CDD,DAWSON,00040815,2007-05-08,2007-05-08,9,NA,960,960.7296753,2,1,00040815,10694.53097,3887934.94
190,2007,CA,BLM,CDD,ALTA MESA,00009422,2007-09-14,NA,9,Perimeter mapped by AA310,NA,70.1841507,NA,1,00009422,2322.813698,284025.1954
191,2007,CA,BLM,CDD,BARRETT,00009741,2007-09-24,2007-09-24,11,NA,21,21.03023911,6,1,00009441,1267.129078,85106.36118
192,2007,CA,BLM,CDD,KINGSTON#1,00008854,2007-08-26,2007-08-31,1,NA,187,186.809021,2,1,00008854,3357.900748,755989.2638
193,2007,CA,CDF,FKU,POWER HOUSE,00009029,2007-08-18,2007-08-19,10,NA,45,45.79953003,2,1,00009029,1740.000897,185344.1215
194,2007,CA,CDF,LNU,LIBERTY,00003912,2007-06-15,2007-06-15,4,NA,3.5,3.42831111,1,1,00000000,810.7917842,13873.88298
195,2007,CA,CDF,LNU,HIGHWAY,00003408,2007-05-30,2007-05-30,2,NA,40,34.53307343,5,1,00000000,1688.806132,139750.3839
196,2007,CA,CDF,LNU,SONOMA,00006449,2007-08-31,2007-08-31,2,NA,14,13.87301731,1,1,00000000,937.8135136,56142.1088
197,2007,CA,CDF,LNU,GRADE 2,00004839,2007-07-11,2007-07-11,14,NA,100,59.80390167,6,1,00000000,1881.401061,242017.8106
198,2007,CA,CDF,LNU,ARMSTRONG,00004306,2007-06-27,2007-06-27,7,NA,27,24.25038719,6,1,00000000,1275.849171,98137.83803
199,2007,CA,CDF,MEU,CLARK,00005592,2007-07-28,2007-07-28,10,NA,47,46.99129105,2,1,00005592,1798.568958,190167.0139
200,2007,CA,CDF,NEU,AUBURN,00012946,2007-06-23,2007-06-23,7,NA,NA,20.99044418,1,1,00000000,1379.851507,84945.31422
201,2007,CA,LRA,NEU,PRAIRIE,00013431,2007-06-28,2007-06-28,7,NA,NA,72.23044586,1,1,00000000,2569.378894,292306.2481
202,2007,CA,CDF,NEU,GARDEN,00021981,2007-10-07,2007-10-07,2,NA,NA,146.0326996,1,1,00000000,3608.549703,590973.3981
203,2007,CA,LRA,NEU,PHILLIPS,00015109,2007-07-16,2007-07-16,2,Roseville City (CARSV5433)fire that burnt into Sched A DPA,NA,935.631958,1,1,00000000,13005.19725,3786368.234
204,2007,CA,LRA,NEU,SOUTH BEALE,00023109,2007-10-23,2007-10-23,6,Threat to SRA & FRA,NA,194.8852692,1,1,00000000,4295.425077,788672.7113
205,2007,CA,CDF,NEU,SPENCEVILLE,00017628,2007-08-15,2007-08-15,14,NA,NA,31.35009384,1,1,00000000,2065.176537,126869.3251
206,2007,CA,CDF,NEU,VALLEY,00014224,2007-07-06,2007-07-06,7,NA,NA,69.97616577,1,1,00000000,2238.013683,283183.4982
207,2007,CA,CDF,NEU,LOMA RICA /  LA PORTE,00016982,2007-08-07,2007-08-07,7,NA,NA,10.32569122,1,1,00000000,1053.672681,41786.58834
208,2007,CA,CDF,NEU,WALDO 2,00019650,2007-09-07,2007-09-07,7,NA,NA,38.74840546,1,1,00000000,3007.569837,156809.234
209,2007,CA,CDF,NEU,WALDO,00012873,2007-06-22,2007-06-22,2,NA,NA,16.193367,1,1,00000000,1057.757626,65532.2335
210,2007,CA,USF,TMU,WASHOE,00000038,2007-08-18,2007-08-18,9,"TMU DPA, AEU dispatch, but falls within NEU",20,19.81333923,1,1,00000038,1572.008332,80181.73533
211,2007,CA,CDF,NEU,WILSON,00007290,2007-04-09,2007-04-09,5,NA,NA,10.5715723,1,1,00000000,938.3558079,42781.63499
212,2007,CA,LRA,NEU,BASELINE,00020991,2007-09-24,2007-09-24,14,NA,NA,13.97687531,1,1,00000000,1654.021593,56562.40878
213,2007,CA,CDF,RRU,ALESSANDRO,00019979,2007-03-04,2007-03-04,14,NA,680,860.0874023,7,1,00000000,10228.98542,3480650.157
214,2007,CA,CDF,RRU,STRAW,00007466,2007-12-03,2007-12-03,14,NA,43,42.576931,7,1,00000000,1627.041084,172302.7318
215,2007,CA,CDF,RRU,SIERRA,00022254,2007-03-11,2007-03-12,14,NA,1044,777.5140381,7,1,00000000,9893.072875,3146487.72
216,2007,CA,CDF,SCU,LICK,00005214,2007-09-03,2007-09-15,5,NA,47760,47748.27344,2,1,00000000,89863.37783,193230406.1
217,2007,CA,CDF,SCU,STEVENS,00005123,2007-08-30,2007-09-09,11,NA,151,166.1549683,2,1,00000000,3946.717054,672405.3061
218,2007,CA,CDF,SHU,POWER,00005201,2007-07-10,2007-07-12,14,Power Incident (FIRE_NAME would not accept input),1000,919.1994629,6,1,00000000,9379.956634,3719868.356
219,2007,CA,CDF,SHU,HATCHET,00006356,2007-08-13,2007-08-14,2,Hatchet Incident (FIRE_NAME would not accept input) WITH SPOT,12,11.32678604,1,1,00000000,1301.707362,45837.87643
220,2007,CA,CDF,SHU,SILVER,00004394,2007-06-17,2007-06-17,2,Silver Incident (FIRE_NAME would not accept input),75,110.6250153,1,1,00000000,4245.598786,447683.5618
221,2007,CA,CDF,SHU,CLEAR,00004778,2007-06-29,2007-06-29,7,Total acreage was 188 but only 47 acres was on BLM land.,176,176.6711884,1,1,00000000,4644.272219,714962.9533
222,2007,CA,CDF,SKU,WEED,SKU03705,2007-08-06,2007-08-06,4,ABANDON CAMP FIRE,53,53.96681213,1,1,00000000,3003.076129,218395.935
223,2007,CA,CDF,SKU,SECERT,SKU03160,2007-07-11,2007-07-12,1,LIGHTNING,228,210.9110565,1,1,00000000,5485.456305,853526.7417
224,2007,CA,CDF,SKU,BEAR,0SKU3868,2007-08-13,2007-08-18,2,HOT-SAW USE,841,840.8371582,1,1,00000000,13427.95494,3402747.155
225,2007,CA,CDF,SKU,FALL,SKU02531,2007-06-13,2007-06-13,5,ESCAPE CONTROL BURN,14,14.3759861,1,1,00000000,1095.437334,58177.55331
226,2007,CA,CDF,SKU,BRAZIE,SKU00336,2007-01-25,2007-01-25,5,ESCAPE CONTROL BURN,5,5.748157501,1,1,00000000,688.6870384,23261.96758
227,2007,CA,CDF,SKU,GIRARD,0SKU5166,2007-10-23,2007-10-23,5,ESCAPE CONTROL BURN,13,13.89543056,1,1,00000000,1190.301749,56232.81246
228,2007,CA,CDF,SKU,OKLAHOMA,0SKU3215,2007-07-12,2007-07-12,1,Lightning,32,30.41293335,6,1,00000000,1788.990881,123076.7779
229,2007,CA,CDF,SKU,REYNOLDS,0SKU3501,2007-07-27,2007-07-27,2,CHOP-SAW USE,15,16.67489433,1,1,00000000,1139.123518,67480.90147
230,2007,CA,CDF,SLU,RYAN,00000371,2007-01-15,2007-01-15,5,NA,40,15.01484203,1,1,00000000,1533.152267,60762.90969
231,2007,CA,CDF,SLU,ODONOVAN,00003280,2007-05-07,2007-05-07,2,NA,45,45.85565948,1,1,00000000,2246.832108,185571.2697
232,2007,CA,CDF,SLU,CUESTA,00003363,2007-05-10,2007-05-10,2,NA,NA,44.71152878,1,1,00000000,2733.202509,180941.1336
233,2007,CA,CDF,SLU,BITTER,00003722,2007-05-22,2007-05-22,14,NA,25,26.07637596,1,1,00000000,2153.996078,105527.3485
234,2007,CA,CDF,SLU,CAL POLY,00004852,2007-06-30,2007-06-30,8,NA,2,45.71973419,1,1,00000000,2287.016176,185021.1991
235,2007,CA,CDF,SLU,JOHNSON,00005884,2007-08-01,2007-08-01,11,NA,12,13.12520599,1,1,00000000,1624.515709,53115.82251
236,2007,CA,CDF,SLU,ADELADIA,00004917,2007-08-01,2007-08-01,2,NA,10,16.18213081,1,1,00000000,1844.928539,65486.75651
237,2007,CA,CDF,SLU,CUESTA 2,00006403,2007-08-19,2007-08-19,2,NA,20,16.54518318,1,1,00000000,1367.497022,66955.97956
238,2007,CA,CDF,SLU,RANCH,00006509,2007-08-23,2007-08-23,14,NA,58400,12.77973843,1,1,00000000,1388.556215,51717.76841
239,2007,CA,CDF,SLU,POZO,00006682,2007-08-30,2007-08-30,1,NA,22,19.97120667,1,1,00000000,1275.137124,80820.60665
240,2007,CA,CDF,SLU,MORRO,00007061,2007-09-12,2007-09-12,11,NA,14,12.73619461,1,1,00000000,1334.892112,51541.55245
241,2007,CA,CDF,SLU,POLY / A-4 7,00007753,2007-09-10,2007-09-12,14,NA,60,55.68728256,1,1,00000000,2564.496652,225358.4318
242,2007,CA,CDF,SLU,GRADE,00009164,2007-12-03,2007-12-03,2,NA,97,97.13124847,1,1,00000000,3823.281168,393076.2242
243,2007,CA,CDF,SLU,DIABLO,00000338,2007-01-16,2007-01-16,15,NA,NA,332.3626709,1,1,00000000,6402.23446,1345023.965
244,2007,CA,CDF,TCU,MURRAY,00004493,2007-05-25,2007-05-26,5,NA,110,102.867218,1,1,00000331,3247.670676,416288.8647
245,2007,CA,CDF,TCU,DUNTON,00004883,2007-06-04,2007-06-04,2,NA,208,208.2366333,1,1,00000371,4783.633787,842703.7676
246,2007,CA,CDF,TCU,SHELL,00005881,2007-07-02,2007-07-03,14,NA,100,101.422554,1,1,00000470,3448.262719,410442.5007
247,2007,CA,CDF,TCU,GASSNER,00006680,2007-07-21,2007-07-21,14,NA,230,228.9826355,1,1,00000550,5200.592907,926659.8749
248,2007,CA,CDF,TCU,GOLDEN,00007615,2007-08-16,2007-08-17,10,main fire,66,65.62988281,1,1,00000652,2846.944461,265594.7207
249,2007,CA,CDF,TCU,ORVIS,00007609,2007-08-16,2007-08-16,10,NA,540,534.9831543,1,1,00000651,13654.3602,2165000.081
250,2007,CA,CDF,TCU,ITALIAN,00007830,2007-08-22,2007-08-28,14,20090305,102,102.2802582,1,1,00000666,3003.509262,413913.5327
251,2007,CA,CDF,TCU,SHELLEY,00008668,2007-09-15,2007-09-15,2,"total swag perimeter, drawn 5 months later, Feb '08",104,103.7545624,6,1,00000746,2773.240862,419879.8177
252,2007,CA,CDF,TGU,"CONNER, W",00004489,2007-06-28,2007-06-28,2,Grass,446,456.7992554,1,1,00010094,6882.337035,1848600.951
253,2007,CA,CDF,TGU,DYE,00004063,2007-06-13,2007-06-13,4,Grass,387,386.4487,1,1,00000056,6901.561087,1563902.351
254,2007,CA,CDF,TGU,LYMAN,00007946,2007-11-07,2007-11-07,14,Timber,20,18.75990486,6,1,00000145,1213.764763,75918.63949
255,2007,CA,CDF,TUU,HORSE,00057010,2007-05-28,2007-05-30,7,NA,410,434.789032,1,1,00000000,6368.121068,1759528.751
256,2007,CA,CDF,TUU,SHANNON,00059400,2007-06-03,2007-06-04,2,NA,2140,2140.999268,2,1,00000000,18073.25251,8664316.719
257,2007,CA,USF,MDF,BACKSCATTER,00000039,2007-07-10,2007-07-10,1,NA,91,68.51701355,1,1,00000039,3467.785287,277278.5232
258,2007,CA,USF,MNF,BARTLETT 2,00000023,2007-09-11,2007-09-11,9,NA,37,36.44078827,8,1,00000023,3239.130604,147470.6361
259,2007,CA,USF,SRF,BEAR,00000020,2007-07-11,2007-07-12,1,NA,10,9.873552322,7,1,00000020,903.132565,39956.84813
260,2007,CA,USF,INF,BERNASCONI,00000001,2007-04-12,2007-04-12,4,NA,50,50.22721481,1,1,00000001,2260.479556,203262.3337
261,2007,CA,USF,MDF,BLACK,00000033,2007-07-10,2007-07-10,1,NA,75,74.38043976,1,1,00000033,2607.979776,301006.9698
262,2007,CA,USF,SHF,BOLLI,00000034,2007-05-01,2007-05-27,5,NA,730,728.8432007,2,1,00000034,9915.914466,2949523.784
263,2007,CA,CCO,LAC,BUCKWEED,00000167,2007-10-21,2007-10-21,8,LACo # 232185,38356,38347.47266,2,1,00000167,93267.91093,155186722.6
264,2007,CA,USF,TNF,CALPINE,00000025,2007-06-23,2007-06-28,5,NA,50,45.81102371,1,1,00000025,2817.613794,185390.6354
265,2007,CA,USF,SHF,CHIPMUNK,00000087,2007-08-30,2007-09-02,1,NA,10,8.338896751,1,1,00000087,723.101605,33746.31867
266,2007,CA,USF,KNF,CLEAR,00000088,2007-07-10,2007-08-04,1,Part of the Elk Complex,38,37.96029663,7,1,00000088,1996.137654,153619.8719
267,2007,CA,USF,MNF,SLIDES,00000006,2007-06-19,2007-06-19,9,NA,12,11.94097614,7,1,00000006,1100.920516,48323.41464
268,2007,CA,USF,BDF,SNOW,00000118,2007-08-20,2007-08-21,1,NA,100,100.1579666,1,1,00000118,3108.878458,405324.9106
269,2007,CA,USF,SNF,SOURCE,00000052,2007-08-26,2007-08-28,1,NA,12,12.574331279999999,7,1,00000052,947.8764869,50886.51366
270,2007,CA,USF,MNF,SUGARLAOF,00000014,2007-08-29,2007-09-11,1,part of Yolla Bolly complex,100,102.347084,7,1,00000014,3523.256417,414183.9607
271,2007,CA,USF,SNF,TRIMMER,00000006,2007-05-25,2007-05-26,9,NA,186,193.5109558,6,1,00000006,4439.743663,783111.0844
272,2007,CA,USF,SHF,TURN,00000065,2007-07-25,2007-07-25,2,NA,10,8.830718994,1,1,00000065,750.1461275,35736.65141
273,2007,CA,USF,MNF,VANN,00000009,2007-07-13,2007-07-14,9,NA,56,55.82624054,7,1,00000009,2934.154771,225920.7745
274,2007,CA,USF,SQF,VISTA,00000041,2007-08-22,2007-08-24,4,NA,200,420.3178711,1,1,00000041,7220.184763,1700966.038
275,2007,CA,USF,SHF,WALLOW,00000082,2007-08-29,2007-09-08,2,NA,1440,1438.385864,2,1,00000082,13800.60533,5820941.064
276,2007,CA,CDF,MVU,WITCH,00000082,2007-10-21,2007-10-31,9,NA,197990,162070.4688,7,1,00000082,348140.8159,655875906.5
277,2007,CA,CDF,SBC,ZACA,00000020,2007-07-04,2007-09-02,2,NA,240207,240358.7031,7,1,00000020,278821.307,972697148.2
278,2007,CA,USF,PNF,BABCOCK PEAK,00000056,2007-07-05,2007-07-06,1,Part of the Antelope Complex,400,406.547821,8,1,00000056,6635.720407,1645240.633
279,2007,CA,USF,ANF,CAPRA,00000088,2007-07-15,2007-07-15,2,NA,20,20.4175415,6,1,00000088,1115.486722,82626.85939
280,2007,CA,USF,BDF,CEDAR,00000104,2007-08-12,2007-08-12,9,NA,30,29.60556221,8,1,00000104,1658.957179,119809.456
281,2007,CA,USF,KNF,CHERRY,00000069,2007-08-29,2007-09-08,1,NA,95,101.0001907,6,1,00000069,3135.683814,408733.2704
282,2007,CA,USF,ENF,CLOVER 2,00000046,2007-08-28,2007-09-26,1,NA,30,20.16118813,1,2,00000046,1659.492521,81589.43204
283,2007,CA,USF,LNF,CABLE,00000044,2007-09-05,2007-09-07,1,NA,12,12.57714653,1,1,00000044,882.6902508,50897.90779
284,2007,CA,USF,PNF,DAVIS,00000055,2007-07-05,2007-07-06,1,Part of the Antelope Complex,31,30.26693535,8,1,00000055,1701.369764,122485.9436
285,2007,CA,USF,ANF,LAGO,00000071,2007-07-01,2007-07-01,2,NA,47,46.93208313,6,1,00000071,2662.674869,189927.3953
286,2007,CA,USF,TNF,LINDSEY,00000087,2007-09-09,2007-09-12,4,NA,17,23.71273613,6,1,00000087,1347.209346,95962.04111
287,2007,CA,USF,ANF,LOWE,00000116,2007-08-26,2007-08-26,9,NA,14,14.32774162,6,1,00000116,1031.944728,57982.31247
288,2007,CA,USF,ANF,RIDGE,00000029,2007-04-06,2007-04-06,1,NA,45,44.9054985,6,1,00000029,2066.044118,181726.0991
289,2007,CA,USF,BDF,ROUSE,00000054,2007-06-18,2007-06-19,9,NA,30,46.79036713,8,1,00000054,3034.262,189353.8911
290,2007,CA,USF,ANF,VEHICLE,00000098,2007-08-03,2007-08-03,2,NA,25,24.90016174,6,1,00000098,1276.850374,100767.3796
291,2007,CA,USF,PNF,WHEELER,00000053,2007-07-05,2007-07-21,1,Part of the Antelope Complex,22906,22331.92383,8,1,00000053,71550.43737,90374085.97
292,2007,CA,USF,PNF,PAST,00000091,2007-08-19,2007-08-19,9,NA,89,84.9594574,8,1,00000091,2584.438602,343818.711
293,2007,CA,USF,BDF,BUTLER #2,00000158,2007-09-14,2007-12-31,9,NA,14039,13736.27051,8,1,00000158,52067.9398,55588714.34
294,2007,CA,USF,BDF,CAJON,00000168,2007-10-22,2007-10-23,9,NA,250,256.5415344,6,1,00000168,6009.300176,1038186.708
295,2007,CA,USF,KNF,KING CREEK,00000032,2007-07-10,2007-12-06,1,"Part of the Elk Complex, Total Cost 18,600,000",10617,10477.37891,7,1,00000032,70506.09236,42400448.16
296,2007,CA,USF,KNF,LITTLE GRIDER,00000031,2007-07-10,2007-12-06,1,"Part of the Elk Complex, Total Cost 18,600,000",2171,2172.780762,7,1,00000031,17389.49607,8792932.16
297,2007,CA,USF,KNF,TITUS,00000057,2007-07-10,2007-12-06,1,"Part of the Elk Complex, Total Cost 18,600,000",2043,2177.284668,7,1,00000057,24702.23683,8811158.118
298,2007,CA,USF,KNF,TOM MARTIN,00000044,2007-07-10,2007-12-06,1,"Part of the Elk Complex, Total Cost 18,600,000",31,31.2879715,7,1,00000044,1413.374806,126617.9276
299,2007,CA,USF,KNF,WINGATE,00000056,2007-07-10,2007-07-15,1,Part of the Elk Complex,916,931.9898071,7,1,00000056,16861.20243,3771628.815
300,2007,CA,USF,BDF,RAILROAD,00000034,2007-05-23,2007-05-23,6,NA,80,84.63570404,6,1,00000034,2440.626406,342508.5435
301,2007,CA,USF,BDF,RAILDOAD 2,00000035,2007-05-24,2007-05-24,6,NA,10,13.73251152,6,1,00000035,1100.497614,55573.5038
302,2007,CA,USF,BDF,SHOOTING,00000043,2007-06-03,2007-06-03,9,NA,13,14.96726799,6,1,00000043,1043.16091,60570.3838
303,2007,CA,USF,SNF,ROCK,00000051,2007-08-26,2007-09-01,1,NA,96,85.73098755,1,1,00000051,3322.738607,346940.9902
304,2007,CA,USF,SRF,RODGE,00000008,2007-06-16,2007-06-17,7,NA,9,9.257234573,1,1,00000008,1065.214375,37462.70056
305,2007,CA,USF,PNF,CLIFTON,00000012,2007-05-10,2007-05-11,5,NA,67,77.27326202,8,1,00000012,2602.262709,312713.8
306,2007,CA,USF,MDF,TIONESTA,00000002,2007-03-07,2007-03-13,4,NA,20,19.63062668,1,1,00000002,2789.04608,79442.32615
307,2007,CA,USF,LPF,MINE,00000031,2007-08-29,2007-08-30,1,NA,39,40.20030975,3,1,00000031,2061.211781,162684.8894
308,2007,CA,USF,LPF,RANCH,00000018,2007-06-30,2007-07-01,9,NA,478,394.0663757,3,1,00000018,7574.704084,1594730.035
309,2007,CA,USF,LPF,RIVER,00000041,2007-11-29,2007-11-29,9,NA,12,11.64179802,1,1,00000041,1138.9033,47112.68585
310,2007,CA,USF,LPF,SKINNER,00000014,2007-05-27,2007-05-30,9,NA,18,18.1262989,1,1,00000014,1008.504029,73354.52815
311,2007,CA,CDF,RRU,DAILY,00066244,2007-07-29,2007-07-29,14,NA,200,224.3175049,7,1,00000000,4756.993817,907780.7595
312,2007,CA,CDF,SHU,YOLLA,00002963,2007-04-30,2007-04-30,14,NA,50,56.65719986,6,1,00000088,2284.234864,229283.5542
313,2007,CA,CDF,SHU,WHITMORE 3,00008179,2007-10-09,2007-10-09,2,NA,44,43.37598419,1,1,00000000,2294.560799,175536.3807
314,2007,CA,USF,LPF,TORRI,00000040,2007-11-08,2007-11-10,9,NA,44,19.52058792,1,1,00000040,1144.750557,78997.01888
315,2007,CA,USF,INF,JUNE,00000026,2007-07-10,2007-07-16,1,NA,682,679.6121826,1,1,00000026,9749.343673,2750292.876
316,2007,CA,USF,MDF,LOOKOUT,00003031,2007-06-07,2007-06-07,1,NA,NA,73.04321289,1,1,00000000,3419.480751,295595.3908
317,2007,CA,CDF,MVU,HARRIS 2,00010427,2007-10-21,2007-11-02,14,NA,NA,90728.32813,3,1,00000000,201121.3446,367164512.8
318,2007,CA,USF,STF,INGALLS,NA,2007-10-21,2007-10-23,5,20090305,15,18.24593735,6,1,00000075,1195.685895,73838.6914
319,2007,CA,USF,STF,BUMMER,NA,2007-07-24,2007-07-25,1,20090305,50,60.40991974,1,1,00000032,4008.856301,244470.2758
320,2007,CA,USF,STF,DOME2,NA,2007-08-10,2007-08-10,2,20090305,120,137.6334229,6,1,00000044,3013.08587,556982.6988
321,2007,CA,USF,STF,NIAGARA,NA,2007-08-09,2007-08-09,4,20090305,161,161.3852844,1,1,00000043,6541.828268,653103.0571
322,2007,CA,USF,STF,JUPITER,NA,2007-10-28,2007-11-02,5,20090305,13,13.40213299,6,1,00000078,1366.446059,54236.50608
323,2005,CA,BLM,BBD,FLUME,00001725,2005-07-03,2005-07-03,8,NA,12,10.17533779,1,1,00001725,947.0080291,41178.1292
324,2005,CA,BLM,BBD,SIXTH,00002083,2005-07-12,2005-07-12,14,NA,74,73.53339386,1,1,00002083,3138.351842,297579.082
325,2005,CA,BLM,BBD,AERA,00002621,2005-08-16,2005-08-16,11,NA,12,10.18142223,6,1,00002621,920.6269364,41202.7546
326,2005,CA,BLM,BBD,EAGLE,00002712,2005-08-23,2005-08-24,1,NA,70,69.65048981,1,1,00002712,3625.273116,281865.5223
327,2005,CA,BLM,BBD,WELLS,00002761,2005-08-27,2005-08-28,1,NA,120,120.206337,2,1,00002761,3294.732289,486457.7841
328,2005,CA,BLM,BBD,PENO BLANC,0000B31Y,2005-08-07,2005-08-07,2,NA,50,49.64883423,6,1,0000B31Y,2594.33207,200921.7021
329,2005,CA,BLM,BBD,SANDRIDGE,0000B3CK,2005-08-04,2005-08-04,14,NA,18,18.63072586,6,1,0000B3CK,1138.781384,75395.87208
330,2005,CA,BLM,BBD,CREEKSIDE,0000B4AD,2005-08-12,2005-08-12,8,NA,23,23.03329086,1,1,0000B4AD,1383.306743,93212.42108
331,2005,CA,BLM,BBD,CARSON,0000B6M9,2005-09-10,2005-09-10,2,NA,12,12.13924408,6,1,0000B6M9,978.9333961,49125.77787
332,2005,CA,BLM,BBD,PENN,0000BWC2,2005-06-25,2005-06-25,11,NA,60,60.7712326,6,1,0000BWC2,1833.823992,245932.4603
333,2005,CA,BLM,BBD,MARSHES,0000BXY8,2005-07-01,2005-07-01,11,NA,21,76.29789734,1,1,0000BXY8,3140.873061,308766.6298
334,2005,CA,BLM,BBD,GOLDEN,00162386,2005-08-05,2005-08-05,2,NA,74.8,74.76079559,2,1,00162386,2276.519824,302546.2134
335,2005,CA,BLM,CDD,RECHE,00021599,2005-06-29,2005-06-29,14,NA,9,9.165632248,1,1,00021599,1149.298219,37091.99768
336,2005,CA,CDF,BDU,PIONEER,00006148,2005-06-19,2005-06-20,14,NA,1876,1877.538696,2,1,00006148,15070.73921,7598129.464
337,2005,CA,BLM,CDD,OPAL,00005588,2005-05-29,2005-05-29,14,NA,135,131.0813904,1,1,00005588,5164.051262,530467.5929
338,2005,CA,BLM,CDD,GRASSHOPPER,00006058,2005-06-12,2005-06-12,2,NA,185,180.5606842,1,1,00006058,4086.73537,730703.1355
339,2005,CA,BLM,CDD,I-40,00006630,2005-06-30,2005-06-30,14,NA,40.1,40.82242584,1,1,00006630,1956.426247,165202.4916
340,2005,CA,BLM,CDD,CLIPPER2,00006682,2005-07-02,2005-07-02,14,NA,58,57.51639557,1,1,00006682,4475.049205,232760.5928
341,2005,CA,BLM,CDD,INTERSTATE,00006728,2005-07-02,2005-07-02,1,NA,40,39.89290619,1,1,00006728,2519.281001,161440.8605
342,2005,CA,BLM,CDD,CECIL 2,00006902,2005-06-28,2005-06-28,14,NA,48,65.12800598,2,1,00006902,3318.013333,263563.6981
343,2005,CA,BLM,CDD,CHINA LAKE,0000B031,2005-07-18,2005-07-24,16,NA,10350,10357.56836,2,1,0000B031,38284.05543,41915590.86
344,2005,CA,BLM,CDD,SEGS,0000B05E,2005-07-19,2005-07-19,1,NA,300,191.7700958,1,1,0000B05E,4744.036012,776066.033
345,2005,CA,CDF,MVU,PROCTOR,00005758,2005-07-23,2005-07-23,1,NA,107,112.7554169,1,1,00000507,5049.416199,456304.9926
346,2005,CA,BLM,CDD,MOJAVE,0000B3V4,2005-08-08,2005-08-11,1,NA,53,48.65248489,1,1,0000B3V4,2705.491279,196889.6194
347,2005,CA,BLM,CDD,EL MIRAGE,0000B5A9,2005-08-27,2005-08-27,1,NA,20,34.75328064,1,1,0000B5A9,2925.202391,140641.534
348,2005,CA,BLM,CDD,HUSKY FIRE,0HU-BTM3,2005-06-04,2005-06-05,9,NA,53.63,53.66596222,6,1,0000BTM3,2200.243338,217178.4408
349,2005,CA,BLM,CDD,BENT,0000BVS5,2005-06-22,2005-06-22,1,NA,78,78.83522034,1,1,0000BVS5,3093.118786,319034.8039
350,2005,CA,BLM,CDD,SIERRA,0000BW82,2005-06-30,2005-06-30,1,NA,250,249.006485,1,1,0000BW82,4754.098443,1007693.479
351,2005,CA,BLM,CDD,ROUND UP,0000BXN4,2005-07-02,2005-07-02,1,NA,15,9.899969101,1,1,0000BXN4,1392.91211,40063.75411
352,2005,CA,BLM,CDD,CLAY RIVER,0000BZK8,2005-07-08,2005-07-08,1,NA,121,75.49233246,1,1,0000BZK8,2753.940368,305506.6447
353,2005,CA,BLM,CDD,PAINTED HILLS,00010338,2005-09-27,2005-09-28,1,NA,12,12.704240800000001,1,1,00010338,934.572369,51412.2387
354,2005,CA,CDF,FKU,APRICOT,00005337,2005-05-17,2005-05-18,4,NA,600,667.1226807,1,1,00005337,7395.087754,2699749.703
355,2005,CA,CCO,KRN,FAYE,0000BV3Q,2005-06-23,2005-06-24,14,NA,20,19.1438446,1,1,0000BV3Q,1336.329688,77472.3919
356,2005,CA,CCO,LAC,TOVEY,05141999,2005-07-05,2005-07-08,14,NA,1200,983.4729614,1,1,05141999,14377.28374,3979973.97
357,2005,CA,CDF,LNU,RUMSEY 2,00007185,2005-10-12,2005-10-13,9,NA,171,392.0704041,2,1,00007185,5606.129187,1586652.658
358,2005,CA,BLM,NOD,FATTY,0000B4QH,2005-08-21,2005-08-22,1,NA,10,10.07427406,1,1,0000B4QH,1023.941449,40769.14194
359,2005,CA,BLM,NOD,IRON,0000B5B7,2005-08-27,2005-08-28,14,NA,11,10.98877335,1,1,0000B5B7,1089.192543,44469.98812
